B,N,14,53
B,P,15,53
C,N,25,60
C,R,25,59
B,N,13,53
B,P,14,53
B,N,13,54
B,P,13,53
C,N,25,61
C,R,25,60
B,N,13,55
B,P,13,54
B,N,14,55
B,P,13,55
C,N,25,60
C,R,25,61
B,N,15,55
B,P,14,55
B,N,16,55
B,P,15,55
C,N,25,61
C,R,25,60
B,N,17,55
B,P,16,55
B,N,17,56
B,P,17,55
C,N,25,60
C,R,25,61
B,N,17,57
B,P,17,56
B,N,17,58
B,P,17,57
C,N,25,59
C,R,25,60
B,N,17,59
B,P,17,58
B,N,18,59
B,P,17,59
C,N,25,60
C,R,25,59
B,N,19,59
B,P,18,59
B,N,19,60
B,P,19,59
C,N,25,59
C,R,25,60
B,N,19,61
B,P,19,60
B,N,20,61
B,P,19,61
C,N,26,59
C,R,25,59
B,N,21,61
B,P,20,61
B,N,21,60
B,P,21,61
C,N,25,59
C,R,26,59
B,N,21,59
B,P,21,60
B,N,22,59
B,P,21,59
C,N,26,59
C,R,25,59
B,N,23,59
B,P,22,59
B,N,23,58
B,P,23,59
C,N,25,59
C,R,26,59
B,N,23,57
B,P,23,58
B,N,24,57
B,P,23,57
C,N,25,60
C,R,25,59
B,N,25,57
B,P,24,57
B,N,25,56
B,P,25,57
C,N,25,59
C,R,25,60
B,N,25,55
B,P,25,56
B,N,24,55
B,P,25,55
C,N,25,60
C,R,25,59
B,N,23,55
B,P,24,55
B,N,23,54
B,P,23,55
C,N,25,59
C,R,25,60
B,N,23,53
B,P,23,54
B,N,22,53
B,P,23,53
C,N,26,59
C,R,25,59
B,N,21,53
B,P,22,53
B,N,20,53
B,P,21,53
C,N,25,59
C,R,26,59
B,N,19,53
B,P,20,53
B,N,19,54
B,P,19,53
C,N,26,59
C,R,25,59
B,N,19,55
B,P,19,54
B,N,20,55
B,P,19,55
C,N,25,59
C,R,26,59
B,N,21,55
B,P,20,55
B,N,21,56
B,P,21,55
C,N,26,59
C,R,25,59
B,N,21,57
B,P,21,56
B,N,20,57
B,P,21,57
C,N,25,59
C,R,26,59
B,N,19,57
B,P,20,57
B,R,19,57
B,R,20,57
B,R,21,57
B,R,21,56
B,R,21,55
B,R,20,55
B,R,19,55
B,R,19,54
B,N,18,53
C,N,26,59
C,R,25,59
B,N,17,53
B,P,18,53
B,R,17,53
B,R,18,53
B,R,19,53
B,R,20,53
B,R,21,53
B,R,22,53
B,R,23,53
B,R,23,54
B,R,23,55
B,R,24,55
B,R,25,55
B,R,25,56
B,R,25,57
B,R,24,57
B,R,23,57
B,R,23,58
B,R,23,59
B,R,22,59
B,R,21,59
B,R,21,60
B,R,21,61
B,R,20,61
B,R,19,61
B,R,19,60
B,R,19,59
B,R,18,59
B,R,17,59
B,R,17,58
B,R,17,57
B,R,17,56
B,R,17,55
B,R,16,55
B,R,15,55
B,R,14,55
B,R,13,55
B,R,13,54
B,R,13,53
B,R,14,53
B,R,15,53
B,R,15,52
B,R,15,51
B,R,15,50
B,R,15,49
B,R,15,48
B,R,15,47
B,R,15,46
B,N,14,45
C,N,25,59
C,R,26,59
B,N,13,45
B,P,14,45
B,N,13,46
B,P,13,45
C,N,25,60
C,R,25,59
B,N,13,47
B,P,13,46
B,N,13,48
B,P,13,47
C,N,25,59
C,R,25,60
B,N,13,49
B,P,13,48
B,N,13,50
B,P,13,49
C,N,26,59
C,R,25,59
B,N,13,51
B,P,13,50
B,N,12,51
B,P,13,51
C,N,25,59
C,R,26,59
B,N,11,51
B,P,12,51
B,N,11,52
B,P,11,51
C,N,26,59
C,R,25,59
B,N,11,53
B,P,11,52
B,N,11,54
B,P,11,53
C,N,25,59
C,R,26,59
B,N,11,55
B,P,11,54
B,N,11,56
B,P,11,55
C,N,26,59
C,R,25,59
B,N,11,57
B,P,11,56
B,N,12,57
B,P,11,57
C,N,25,59
C,R,26,59
B,N,13,57
B,P,12,57
B,N,14,57
B,P,13,57
C,N,26,59
C,R,25,59
B,N,15,57
B,P,14,57
B,N,15,58
B,P,15,57
C,N,25,59
C,R,26,59
B,N,15,59
B,P,15,58
B,R,15,59
B,R,15,58
B,R,15,57
B,R,14,57
B,R,13,57
B,R,12,57
B,N,10,57
C,N,26,59
C,R,25,59
B,N,9,57
B,P,10,57
B,N,9,58
B,P,9,57
C,N,25,59
C,R,26,59
B,N,9,59
B,P,9,58
B,R,9,59
B,R,9,58
B,R,9,57
B,R,10,57
B,R,11,57
B,R,11,56
B,R,11,55
B,R,11,54
B,R,11,53
B,R,11,52
B,N,11,50
C,N,25,60
C,R,25,59
B,N,11,49
B,P,11,50
B,R,11,49
B,R,11,50
B,R,11,51
B,R,12,51
B,R,13,51
B,R,13,50
B,R,13,49
B,R,13,48
B,R,13,47
B,R,13,46
B,R,13,45
B,R,14,45
B,R,15,45
B,R,16,45
B,R,17,45
B,R,17,46
B,R,17,47
B,R,17,48
B,R,17,49
B,R,17,50
B,R,17,51
B,R,18,51
B,R,19,51
B,R,20,51
B,R,21,51
B,R,21,50
B,R,21,49
B,R,20,49
B,R,19,49
B,R,19,48
B,R,19,47
B,R,19,46
B,R,19,45
B,R,19,44
B,R,19,43
B,R,18,43
B,N,17,42
C,N,25,59
C,R,25,60
B,N,17,41
B,P,17,42
B,N,18,41
B,P,17,41
C,N,25,60
C,R,25,59
B,N,19,41
B,P,18,41
B,N,20,41
B,P,19,41
C,N,25,61
C,R,25,60
B,N,21,41
B,P,20,41
B,N,21,40
B,P,21,41
C,N,24,61
C,R,25,61
B,N,21,39
B,P,21,40
B,N,20,39
B,P,21,39
C,N,23,61
C,R,24,61
B,N,19,39
B,P,20,39
B,N,18,39
B,P,19,39
C,N,24,61
C,R,23,61
B,N,17,39
B,P,18,39
B,N,17,38
B,P,17,39
C,N,23,61
C,R,24,61
B,N,17,37
B,P,17,38
B,N,17,36
B,P,17,37
C,N,24,61
C,R,23,61
B,N,17,35
B,P,17,36
B,N,17,34
B,P,17,35
C,N,23,61
C,R,24,61
B,N,17,33
B,P,17,34
B,N,18,33
B,P,17,33
C,N,24,61
C,R,23,61
B,N,19,33
B,P,18,33
B,N,19,32
B,P,19,33
C,N,23,61
C,R,24,61
B,N,19,31
B,P,19,32
B,N,20,31
B,P,19,31
C,N,24,61
C,R,23,61
B,N,21,31
B,P,20,31
B,N,22,31
B,P,21,31
C,N,23,61
C,R,24,61
B,N,23,31
B,P,22,31
B,N,23,30
B,P,23,31
C,N,24,61
C,R,23,61
B,N,23,29
B,P,23,30
B,N,22,29
B,P,23,29
C,N,25,61
C,R,24,61
B,N,21,29
B,P,22,29
B,N,20,29
B,P,21,29
C,N,25,60
C,R,25,61
B,N,19,29
B,P,20,29
B,N,19,28
B,P,19,29
C,N,25,61
C,R,25,60
B,N,19,27
B,P,19,28
B,N,19,26
B,P,19,27
C,N,25,60
C,R,25,61
B,N,19,25
B,P,19,26
B,N,20,25
B,P,19,25
C,N,25,61
C,R,25,60
B,N,21,25
B,P,20,25
B,N,21,26
B,P,21,25
C,N,26,61
C,R,25,61
B,N,21,27
B,P,21,26
B,N,22,27
B,P,21,27
C,N,25,61
C,R,26,61
B,N,23,27
B,P,22,27
B,N,24,27
B,P,23,27
C,N,24,61
C,R,25,61
B,N,25,27
B,P,24,27
B,N,26,27
B,P,25,27
C,N,23,61
C,R,24,61
B,R,26,27
B,R,25,27
B,R,24,27
B,R,23,27
B,R,22,27
B,R,21,27
B,R,21,26
B,R,21,25
B,R,20,25
B,R,19,25
B,R,19,26
B,R,19,27
B,R,19,28
B,R,19,29
B,R,20,29
B,R,21,29
B,R,22,29
B,R,23,29
B,R,23,30
B,R,23,31
B,R,22,31
B,R,21,31
B,R,20,31
B,N,18,31
C,N,24,61
C,R,23,61
B,N,17,31
B,P,18,31
B,N,16,31
B,P,17,31
C,N,25,61
C,R,24,61
B,N,15,31
B,P,16,31
B,N,15,32
B,P,15,31
C,N,26,61
C,R,25,61
B,N,15,33
B,P,15,32
B,N,14,33
B,P,15,33
C,N,25,61
C,R,26,61
B,N,13,33
B,P,14,33
B,N,12,33
B,P,13,33
C,N,26,61
C,R,25,61
B,N,11,33
B,P,12,33
B,R,11,33
B,R,12,33
B,R,13,33
B,R,14,33
B,R,15,33
B,R,15,32
B,R,15,31
B,R,16,31
B,R,17,31
B,R,18,31
B,R,19,31
B,R,19,32
B,R,19,33
B,R,18,33
B,R,17,33
B,R,17,34
B,R,17,35
B,R,17,36
B,R,17,37
B,R,17,38
B,R,17,39
B,R,18,39
B,R,19,39
B,R,20,39
B,R,21,39
B,R,21,40
B,R,21,41
B,R,20,41
B,R,19,41
B,R,18,41
B,R,17,41
B,R,17,42
B,R,17,43
B,R,16,43
B,R,15,43
B,R,15,42
B,R,15,41
B,R,14,41
B,R,13,41
B,R,13,42
B,R,13,43
B,R,12,43
B,R,11,43
B,R,11,42
B,R,11,41
B,R,11,40
B,R,11,39
B,R,11,38
B,R,11,37
B,R,12,37
B,R,13,37
B,R,13,38
B,R,13,39
B,R,14,39
B,R,15,39
B,R,15,38
B,R,15,37
B,R,15,36
B,R,15,35
B,R,14,35
B,R,13,35
B,R,12,35
B,R,11,35
B,R,10,35
B,R,9,35
B,R,9,34
B,R,9,33
B,R,8,33
B,R,7,33
B,R,6,33
B,R,5,33
B,R,5,32
B,R,5,31
B,R,6,31
B,R,7,31
B,R,7,30
B,N,7,28
C,N,25,61
C,R,26,61
B,N,7,27
B,P,7,28
B,N,8,27
B,P,7,27
C,N,25,60
C,R,25,61
B,N,9,27
B,P,8,27
B,N,10,27
B,P,9,27
C,N,25,59
C,R,25,60
B,N,11,27
B,P,10,27
B,R,11,27
B,R,10,27
B,R,9,27
B,R,8,27
B,R,7,27
B,R,7,28
B,R,7,29
B,R,8,29
B,R,9,29
B,R,9,30
B,R,9,31
B,R,10,31
B,R,11,31
B,R,11,30
B,R,11,29
B,R,12,29
B,N,13,28
C,N,26,59
C,R,25,59
B,N,13,27
B,P,13,28
B,N,14,27
B,P,13,27
C,N,25,59
C,R,26,59
B,N,15,27
B,P,14,27
B,N,15,26
B,P,15,27
C,N,25,60
C,R,25,59
B,N,15,25
B,P,15,26
B,N,15,24
B,P,15,25
C,N,25,61
C,R,25,60
B,N,15,23
B,P,15,24
B,N,14,23
B,P,15,23
C,N,24,61
C,R,25,61
B,N,13,23
B,P,14,23
B,N,13,24
B,P,13,23
C,N,25,61
C,R,24,61
B,N,13,25
B,P,13,24
B,N,12,25
B,P,13,25
C,N,25,60
C,R,25,61
B,N,11,25
B,P,12,25
B,N,10,25
B,P,11,25
C,N,25,61
C,R,25,60
B,N,9,25
B,P,10,25
B,N,8,25
B,P,9,25
C,N,25,60
C,R,25,61
B,N,7,25
B,P,8,25
B,N,7,24
B,P,7,25
C,N,25,61
C,R,25,60
B,N,7,23
B,P,7,24
B,N,6,23
B,P,7,23
C,N,26,61
C,R,25,61
B,N,5,23
B,P,6,23
B,R,5,23
B,R,6,23
B,R,7,23
B,R,7,24
B,R,7,25
B,R,8,25
B,R,9,25
B,R,10,25
B,R,11,25
B,R,12,25
B,R,13,25
B,R,13,24
B,R,13,23
B,R,14,23
B,R,15,23
B,R,15,24
B,R,15,25
B,R,15,26
B,R,15,27
B,R,14,27
B,R,13,27
B,R,13,28
B,R,13,29
B,R,14,29
B,R,15,29
B,R,16,29
B,R,17,29
B,R,17,28
B,R,17,27
B,R,17,26
B,R,17,25
B,R,17,24
B,R,17,23
B,R,18,23
B,R,19,23
B,R,20,23
B,R,21,23
B,R,21,22
B,R,21,21
B,R,20,21
B,R,19,21
B,R,18,21
B,R,17,21
B,R,17,20
B,R,17,19
B,R,18,19
B,R,19,19
B,R,19,18
B,R,19,17
B,R,18,17
B,R,17,17
B,R,16,17
B,R,15,17
B,R,15,18
B,R,15,19
B,R,14,19
B,R,13,19
B,R,13,18
B,R,13,17
B,R,13,16
B,R,13,15
B,R,12,15
B,R,11,15
B,R,11,14
B,N,11,12
C,N,25,61
C,R,26,61
B,N,11,11
B,P,11,12
B,N,10,11
B,P,11,11
C,N,26,61
C,R,25,61
B,N,9,11
B,P,10,11
B,N,9,12
B,P,9,11
C,N,25,61
C,R,26,61
B,N,9,13
B,P,9,12
B,R,9,13
B,R,9,12
B,N,9,10
C,N,25,60
C,R,25,61
B,N,9,9
B,P,9,10
B,N,10,9
B,P,9,9
C,N,25,61
C,R,25,60
B,N,11,9
B,P,10,9
B,N,12,9
B,P,11,9
C,N,25,60
C,R,25,61
B,N,13,9
B,P,12,9
B,R,13,9
B,R,12,9
B,R,11,9
B,R,10,9
B,R,9,9
B,R,9,10
B,R,9,11
B,R,10,11
B,R,11,11
B,R,11,12
B,R,11,13
B,R,12,13
B,R,13,13
B,R,13,12
B,R,13,11
B,R,14,11
B,R,15,11
B,R,16,11
B,R,17,11
B,R,18,11
B,R,19,11
B,R,20,11
B,R,21,11
B,R,21,10
B,R,21,9
B,R,20,9
B,R,19,9
B,R,19,8
B,R,19,7
B,R,19,6
B,R,19,5
B,R,18,5
B,R,17,5
B,R,17,4
B,R,17,3
B,R,16,3
B,R,15,3
B,R,14,3
B,R,13,3
B,R,13,4
B,R,13,5
B,R,13,6
B,R,13,7
B,R,12,7
B,R,11,7
B,R,11,6
B,R,11,5
B,R,10,5
B,R,9,5
B,R,9,6
B,R,9,7
B,R,8,7
B,R,7,7
B,R,7,6
B,R,7,5
B,R,6,5
B,R,5,5
B,R,5,4
B,R,5,3
B,R,6,3
B,R,7,3
B,R,8,3
B,R,9,3
B,R,9,2
B,R,9,1
B,R,8,1
B,R,7,1
B,R,6,1
B,R,5,1
B,R,4,1
B,R,3,1
B,R,3,2
B,R,3,3
B,R,3,4
B,R,3,5
B,R,2,5
B,N,1,6
C,N,25,59
C,R,25,60
B,N,1,7
B,P,1,6
B,N,1,8
B,P,1,7
C,N,25,60
C,R,25,59
B,N,1,9
B,P,1,8
B,N,2,9
B,P,1,9
C,N,25,59
C,R,25,60
B,N,3,9
B,P,2,9
B,N,3,8
B,P,3,9
C,N,26,59
C,R,25,59
B,N,3,7
B,P,3,8
B,N,4,7
B,P,3,7
C,N,25,59
C,R,26,59
B,N,5,7
B,P,4,7
B,N,5,8
B,P,5,7
C,N,25,60
C,R,25,59
B,N,5,9
B,P,5,8
B,N,6,9
B,P,5,9
C,N,25,61
C,R,25,60
B,N,7,9
B,P,6,9
B,N,7,10
B,P,7,9
C,N,26,61
C,R,25,61
B,N,7,11
B,P,7,10
B,N,7,12
B,P,7,11
C,N,25,61
C,R,26,61
B,N,7,13
B,P,7,12
B,N,7,14
B,P,7,13
C,N,25,60
C,R,25,61
B,N,7,15
B,P,7,14
B,N,8,15
B,P,7,15
C,N,25,61
C,R,25,60
B,N,9,15
B,P,8,15
B,R,9,15
B,R,8,15
B,N,6,15
C,N,25,60
C,R,25,61
B,N,5,15
B,P,6,15
B,R,5,15
B,R,6,15
B,R,7,15
B,R,7,14
B,R,7,13
B,R,7,12
B,R,7,11
B,R,7,10
B,R,7,9
B,R,6,9
B,R,5,9
B,R,5,8
B,R,5,7
B,R,4,7
B,R,3,7
B,R,3,8
B,R,3,9
B,R,2,9
B,R,1,9
B,R,1,8
B,R,1,7
B,R,1,6
B,R,1,5
B,R,1,4
B,R,1,3
B,R,1,2
B,R,1,1
